Id,Label,timeset,group,calls,time,memory_in,memory_out
pyparsing.core.And._parseCache,pyparsing.core.And._parseCache,,pyparsing,24,0.015407,0,0
numpy._version.<module>,numpy._version.<module>,,numpy,1,0.015266,0,0
pandas.core.computation.api.<module>,pandas.core.computation.api.<module>,,pandas,1,0.015243,0,0
numpy.core._internal.<module>,numpy.core._internal.<module>,,numpy,1,0.014786,0,0
platform.system,platform.system,,platform,18,0.014746,0,0
platform.uname,platform.uname,,platform,36,0.014699,0,0
Scheduler.Get_Blocked,Scheduler.Get_Blocked,,Scheduler,405,0.01445,0,0
pandas.core.computation.eval.<module>,pandas.core.computation.eval.<module>,,pandas,1,0.014346,0,0
pandas.core.internals.<module>,pandas.core.internals.<module>,,pandas,1,0.014309,0,0
matplotlib._add_data_doc,matplotlib._add_data_doc,,matplotlib,47,0.014229,0,0
json.<module>,json.<module>,,json,1,0.014217,0,0
platform._syscmd_uname,platform._syscmd_uname,,platform,1,0.01418,0,0
pandas.core.indexes.base.<module>,pandas.core.indexes.base.<module>,,pandas,1,0.014108,0,0
matplotlib.pyplot.switch_backend,matplotlib.pyplot.switch_backend,,matplotlib,3,0.014094,0,0
numpy.core.fromnumeric.mean,numpy.core.fromnumeric.mean,,numpy,315,0.014058,0,0
matplotlib._mathtext.<genexpr>,matplotlib._mathtext.<genexpr>,,matplotlib,11890,0.01405,0,0
collections.namedtuple,collections.namedtuple,,collections,29,0.013819,0,0
_path_split,_path_split,,_path_split,1024,0.013665,0,0
pandas.core.computation.engines.<module>,pandas.core.computation.engines.<module>,,pandas,1,0.013439,0,0
_get_module_lock,_get_module_lock,,_get_module_lock,1347,0.013107,0,0
pyparsing.core.MatchFirst.streamline,pyparsing.core.MatchFirst.streamline,,pyparsing,32,0.013084,0,0
Lab.Droplet.Clear_Gridpoints,Lab.Droplet.Clear_Gridpoints,,Lab,333,0.013079,0,0
tkinter.<module>,tkinter.<module>,,tkinter,1,0.012944,0,0
sre_parse.Tokenizer.getuntil,sre_parse.Tokenizer.getuntil,,sre_parse,40,0.01288,0,0
mpl_toolkits.mplot3d.axes3d.Axes3D,mpl_toolkits.mplot3d.axes3d.Axes3D,,mpl_toolkits,1,0.012848,0,0
re.sub,re.sub,,re,658,0.012495,0,0
dataclasses.dataclass,dataclasses.dataclass,,dataclasses,4,0.012439,0,0
spec_from_file_location,spec_from_file_location,,spec_from_file_location,581,0.012405,0,0
dataclasses.wrap,dataclasses.wrap,,dataclasses,4,0.012398,0,0
dataclasses._process_class,dataclasses._process_class,,dataclasses,4,0.01235,0,0
copy.copy,copy.copy,,copy,491,0.012217,0,0
_path_importer_cache,_path_importer_cache,,_path_importer_cache,917,0.012116,0,0
pandas.core.ops.common.wrapper,pandas.core.ops.common.wrapper,,pandas,52,0.012029,0,0
pandas.core.arraylike.<module>,pandas.core.arraylike.<module>,,pandas,1,0.011735,0,0
pandas.core.ops.common._unpack_zerodim_and_defer,pandas.core.ops.common._unpack_zerodim_and_defer,,pandas,52,0.011709,0,0
typing._VariadicGenericAlias.__getitem__,typing._VariadicGenericAlias.__getitem__,,typing,68,0.011703,0,0
pandas.core.arraylike.OpsMixin,pandas.core.arraylike.OpsMixin,,pandas,1,0.011667,0,0
pandas.core.arrays.datetimes.<module>,pandas.core.arrays.datetimes.<module>,,pandas,1,0.011654,0,0
matplotlib.scale.<module>,matplotlib.scale.<module>,,matplotlib,1,0.011503,0,0
pandas.core.groupby.groupby.<module>,pandas.core.groupby.groupby.<module>,,pandas,1,0.011449,0,0
typing._GenericAlias.__setattr__,typing._GenericAlias.__setattr__,,typing,1722,0.011415,0,0
pandas.core.generic.DataFrame.to_csv,pandas.core.generic.DataFrame.to_csv,,pandas,1,0.011344,0,0
matplotlib.pyplot._setup_pyplot_info_docstrings,matplotlib.pyplot._setup_pyplot_info_docstrings,,matplotlib,1,0.011262,0,0
pandas.core.ops.methods.add_flex_arithmetic_methods,pandas.core.ops.methods.add_flex_arithmetic_methods,,pandas,2,0.011244,0,0
matplotlib._api.deprecation.deprecate,matplotlib._api.deprecation.deprecate,,matplotlib,146,0.011237,0,0
numpy.matrixlib.<module>,numpy.matrixlib.<module>,,numpy,1,0.011161,0,0
_path_isfile,_path_isfile,,_path_isfile,811,0.011109,0,0
pandas.core.dtypes.dtypes.<module>,pandas.core.dtypes.dtypes.<module>,,pandas,1,0.011075,0,0
pandas.core.ops.methods._create_methods,pandas.core.ops.methods._create_methods,,pandas,2,0.011006,0,0
matplotlib.colors._is_nth_color,matplotlib.colors._is_nth_color,,matplotlib,876,0.010996,0,0
numpy.ma.core.<module>,numpy.ma.core.<module>,,numpy,1,0.010967,0,0
typing.<genexpr>,typing.<genexpr>,,typing,1474,0.010916,0,0
pandas.io.formats.format.DataFrameRenderer.to_csv,pandas.io.formats.format.DataFrameRenderer.to_csv,,pandas,1,0.010779,0,0
posixpath.join,posixpath.join,,posixpath,712,0.010731,0,0
pyparsing.core.ZeroOrMore.parseImpl,pyparsing.core.ZeroOrMore.parseImpl,,pyparsing,36,0.010405,0,0
numpy.core.shape_base.<module>,numpy.core.shape_base.<module>,,numpy,1,0.01038,0,0
logging.StrFormatStyle,logging.StrFormatStyle,,logging,1,0.010318,0,0
pandas.core.computation.expr.<module>,pandas.core.computation.expr.<module>,,pandas,1,0.010289,0,0
pandas.io.formats.format.<module>,pandas.io.formats.format.<module>,,pandas,1,0.010237,0,0
Scheduler.Scheduler.Update_Keys,Scheduler.Scheduler.Update_Keys,,Scheduler,191,0.010198,0,0
numpy.matrixlib.defmatrix.<module>,numpy.matrixlib.defmatrix.<module>,,numpy,1,0.010171,0,0
matplotlib.colors._to_rgba_no_colorcycle,matplotlib.colors._to_rgba_no_colorcycle,,matplotlib,159,0.010155,0,0
matplotlib.fontconfig_pattern.FontconfigPatternParser.__init__,matplotlib.fontconfig_pattern.FontconfigPatternParser.__init__,,matplotlib,1,0.009959,0,0
subprocess.<module>,subprocess.<module>,,subprocess,1,0.00994,0,0
pyparsing.core.And.__init__,pyparsing.core.And.__init__,,pyparsing,189,0.009927,0,0
pyparsing.core.srange,pyparsing.core.srange,,pyparsing,2,0.009705,0,0
collections.abc._Environ.get,collections.abc._Environ.get,,collections,604,0.009684,0,0
pandas.util._decorators.<genexpr>,pandas.util._decorators.<genexpr>,,pandas,826,0.009672,0,0
pandas.core.algorithms.<module>,pandas.core.algorithms.<module>,,pandas,1,0.009603,0,0
PIL.PngImagePlugin.<module>,PIL.PngImagePlugin.<module>,,PIL,1,0.009525,0,0
pyparsing.core.MatchFirst._parseNoCache,pyparsing.core.MatchFirst._parseNoCache,,pyparsing,24,0.00948,0,0
typing._GenericAlias.__hash__,typing._GenericAlias.__hash__,,typing,721,0.009471,0,0
typing._VariadicGenericAlias.__getitem_inner__,typing._VariadicGenericAlias.__getitem_inner__,,typing,49,0.009343,0,0
inspect.Signature.parameters,inspect.Signature.parameters,,inspect,8895,0.009343,0,0
numpy.core._methods._mean,numpy.core._methods._mean,,numpy,315,0.009288,0,0
numpy.linalg.<module>,numpy.linalg.<module>,,numpy,1,0.009233,0,0
matplotlib.RcParams.__init__,matplotlib.RcParams.__init__,,matplotlib,32,0.00921,0,0
matplotlib.tri.<module>,matplotlib.tri.<module>,,matplotlib,1,0.009165,0,0
_path_hooks,_path_hooks,,_path_hooks,68,0.009125,0,0
pandas.testing.<module>,pandas.testing.<module>,,pandas,1,0.009081,0,0
xml.etree.ElementTree.<module>,xml.etree.ElementTree.<module>,,xml,2,0.009049,0,0
numpy.compat.py3k.<module>,numpy.compat.py3k.<module>,,numpy,1,0.009047,0,0
sre_parse.SubPattern.__init__,sre_parse.SubPattern.__init__,,sre_parse,3566,0.009017,0,0
collections.abc.RcParams.update,collections.abc.RcParams.update,,collections,32,0.009003,0,0
pyparsing.core.Group._parseNoCache,pyparsing.core.Group._parseNoCache,,pyparsing,10,0.008997,0,0
numpy.compat._inspect.getargs,numpy.compat._inspect.getargs,,numpy,614,0.008971,0,0
matplotlib.RcParams.__getitem__,matplotlib.RcParams.__getitem__,,matplotlib,476,0.008951,0,0
sre_compile._simple,sre_compile._simple,,sre_compile,727,0.008782,0,0
abc.__instancecheck__,abc.__instancecheck__,,abc,1096,0.00878,0,0
numpy.polynomial.<module>,numpy.polynomial.<module>,,numpy,1,0.008745,0,0
json.decoder.<module>,json.decoder.<module>,,json,1,0.008739,0,0
pandas.io.formats.csvs.CSVFormatter.save,pandas.io.formats.csvs.CSVFormatter.save,,pandas,1,0.008717,0,0
pandas.io.common.<module>,pandas.io.common.<module>,,pandas,1,0.008679,0,0
html.<module>,html.<module>,,html,1,0.008631,0,0
pandas.core.frame.DataFrame,pandas.core.frame.DataFrame,,pandas,1,0.008617,0,0
pandas.io.parsers.<module>,pandas.io.parsers.<module>,,pandas,1,0.00854,0,0
pyparsing.core.MatchFirst.parseImpl,pyparsing.core.MatchFirst.parseImpl,,pyparsing,24,0.00846,0,0
pyparsing.core.Group.parseImpl,pyparsing.core.Group.parseImpl,,pyparsing,10,0.008443,0,0
pandas.core.generic.NDFrame,pandas.core.generic.NDFrame,,pandas,1,0.008439,0,0
pandas.core.strings.<module>,pandas.core.strings.<module>,,pandas,1,0.008298,0,0
typing.<module>,typing.<module>,,typing,1,0.008235,0,0
typing._type_check,typing._type_check,,typing,501,0.008215,0,0
matplotlib.ticker.<module>,matplotlib.ticker.<module>,,matplotlib,1,0.008183,0,0
numpy.core.fromnumeric.<module>,numpy.core.fromnumeric.<module>,,numpy,1,0.00818,0,0
dataclasses._create_fn,dataclasses._create_fn,,dataclasses,12,0.008098,0,0
pyparsing.helpers.make_html_tags,pyparsing.helpers.make_html_tags,,pyparsing,1,0.008065,0,0
pyparsing.helpers._makeTags,pyparsing.helpers._makeTags,,pyparsing,1,0.008047,0,0
_path_is_mode_type,_path_is_mode_type,,_path_is_mode_type,880,0.00797,0,0
pandas._testing.<module>,pandas._testing.<module>,,pandas,1,0.007953,0,0
numpy.core._add_newdocs.<module>,numpy.core._add_newdocs.<module>,,numpy,1,0.007884,0,0
matplotlib._text_helpers.<module>,matplotlib._text_helpers.<module>,,matplotlib,1,0.007833,0,0
numpy.linalg.linalg.<module>,numpy.linalg.linalg.<module>,,numpy,1,0.007819,0,0
typing._GenericAlias.__getitem__,typing._GenericAlias.__getitem__,,typing,35,0.007606,0,0
_path_stat,_path_stat,,_path_stat,2316,0.007578,0,0
matplotlib.patches.BoxStyle,matplotlib.patches.BoxStyle,,matplotlib,1,0.007567,0,0
pandas.core.dtypes.concat.<module>,pandas.core.dtypes.concat.<module>,,pandas,1,0.007454,0,0
pandas.core.indexes.datetimes.<module>,pandas.core.indexes.datetimes.<module>,,pandas,1,0.007424,0,0
pandas.io.parsers.readers.<module>,pandas.io.parsers.readers.<module>,,pandas,1,0.007418,0,0
enum.RegexFlag.__and__,enum.RegexFlag.__and__,,enum,246,0.007273,0,0
Lab.Droplet.Get_Shell,Lab.Droplet.Get_Shell,,Lab,716,0.007148,0,0
numpy.core.function_base.add_newdoc,numpy.core.function_base.add_newdoc,,numpy,314,0.007063,0,0
_ModuleLock.acquire,_ModuleLock.acquire,,_ModuleLock,1347,0.007017,0,0
pandas.core.indexes.interval.<module>,pandas.core.indexes.interval.<module>,,pandas,1,0.006961,0,0
matplotlib.patches.__init_subclass__,matplotlib.patches.__init_subclass__,,matplotlib,9,0.006849,0,0
matplotlib._check_versions,matplotlib._check_versions,,matplotlib,1,0.006799,0,0
pyparsing.util.is_consecutive,pyparsing.util.is_consecutive,,pyparsing,2714,0.006797,0,0
Scheduler.Scheduler.Find_Pull_Options,Scheduler.Scheduler.Find_Pull_Options,,Scheduler,9,0.006735,0,0
Lab.Droplet.Get_Key,Lab.Droplet.Get_Key,,Lab,539,0.006685,0,0
numpy.core.defchararray.<module>,numpy.core.defchararray.<module>,,numpy,1,0.006673,0,0
copy._reconstruct,copy._reconstruct,,copy,401,0.006672,0,0
pandas.core.config_init.<module>,pandas.core.config_init.<module>,,pandas,1,0.006634,0,0
pathlib.<module>,pathlib.<module>,,pathlib,1,0.0066,0,0
_validate_timestamp_pyc,_validate_timestamp_pyc,,_validate_timestamp_pyc,512,0.006578,0,0
pyparsing.core.Opt._parseNoCache,pyparsing.core.Opt._parseNoCache,,pyparsing,20,0.006566,0,0
pandas.core.internals.api.<module>,pandas.core.internals.api.<module>,,pandas,1,0.006558,0,0
_ModuleLockManager.__exit__,_ModuleLockManager.__exit__,,_ModuleLockManager,620,0.006544,0,0
secrets.<module>,secrets.<module>,,secrets,1,0.006535,0,0
pandas.core.arrays.sparse.<module>,pandas.core.arrays.sparse.<module>,,pandas,1,0.006499,0,0
signal.<module>,signal.<module>,,signal,1,0.006441,0,0
_verbose_message,_verbose_message,,_verbose_message,4946,0.006423,0,0
pyparsing.core.charsAsStr,pyparsing.core.charsAsStr,,pyparsing,15,0.006376,0,0
distutils.version.<module>,distutils.version.<module>,,distutils,1,0.006358,0,0
Lab.Gridpoint.Add_Residue,Lab.Gridpoint.Add_Residue,,Lab,1936,0.006347,0,0
matplotlib.axes._base._axis_method_wrapper.__set_name__,matplotlib.axes._base._axis_method_wrapper.__set_name__,,matplotlib,31,0.00633,0,0
dataclasses.make_dataclass,dataclasses.make_dataclass,,dataclasses,2,0.006266,0,0
enum._convert_,enum._convert_,,enum,3,0.006235,0,0
column_stack,column_stack,,column_stack,160,0.006225,0,0
pyparsing.core.ZeroOrMore._parseNoCache,pyparsing.core.ZeroOrMore._parseNoCache,,pyparsing,18,0.00619,0,0
matplotlib.backend_tools.<module>,matplotlib.backend_tools.<module>,,matplotlib,1,0.006104,0,0
pandas.core.reshape.api.<module>,pandas.core.reshape.api.<module>,,pandas,1,0.006076,0,0
pandas._config.<module>,pandas._config.<module>,,pandas,1,0.006004,0,0
inspect.Parameter.kind,inspect.Parameter.kind,,inspect,5992,0.005968,0,0
pyparsing.core.Word.name,pyparsing.core.Word.name,,pyparsing,12,0.005963,0,0
sre_parse.SubPattern.__len__,sre_parse.SubPattern.__len__,,sre_parse,5330,0.005944,0,0
os._Environ.__getitem__,os._Environ.__getitem__,,os,617,0.005931,0,0
pyparsing.core.Word.default_name,pyparsing.core.Word.default_name,,pyparsing,12,0.005897,0,0
xml.etree.ElementPath.<module>,xml.etree.ElementPath.<module>,,xml,1,0.005894,0,0
typing._subs_tvars,typing._subs_tvars,,typing,56,0.005835,0,0
pyparsing.core.Word._generateDefaultName,pyparsing.core.Word._generateDefaultName,,pyparsing,9,0.005826,0,0
typing._VariadicGenericAlias.copy_with,typing._VariadicGenericAlias.copy_with,,typing,49,0.005797,0,0
path_hook_for_FileFinder,path_hook_for_FileFinder,,path_hook_for_FileFinder,68,0.005796,0,0
pyparsing.core.Opt.parseImpl,pyparsing.core.Opt.parseImpl,,pyparsing,20,0.005692,0,0
matplotlib.transforms.<module>,matplotlib.transforms.<module>,,matplotlib,1,0.005685,0,0
numpy.lib.function_base.<module>,numpy.lib.function_base.<module>,,numpy,1,0.005653,0,0
pandas.core.strings.accessor.<module>,pandas.core.strings.accessor.<module>,,pandas,1,0.00565,0,0
matplotlib._api.deprecation.rename_parameter,matplotlib._api.deprecation.rename_parameter,,matplotlib,29,0.005611,0,0
_classify_pyc,_classify_pyc,,_classify_pyc,512,0.005578,0,0
_ModuleLock.release,_ModuleLock.release,,_ModuleLock,1347,0.005547,0,0
pandas.core.strings.accessor.StringMethods,pandas.core.strings.accessor.StringMethods,,pandas,1,0.005545,0,0
matplotlib.artist.<genexpr>,matplotlib.artist.<genexpr>,,matplotlib,4471,0.005488,0,0
pandas.core.arrays.sparse.accessor.<module>,pandas.core.arrays.sparse.accessor.<module>,,pandas,1,0.005459,0,0
pandas._config.config.inner,pandas._config.config.inner,,pandas,107,0.005408,0,0
matplotlib.colors.to_rgba_array,matplotlib.colors.to_rgba_array,,matplotlib,32,0.005401,0,0
json.scanner.<module>,json.scanner.<module>,,json,1,0.005388,0,0
matplotlib.pyplot.get_plot_commands,matplotlib.pyplot.get_plot_commands,,matplotlib,1,0.005381,0,0
sre_compile._get_literal_prefix,sre_compile._get_literal_prefix,,sre_compile,271,0.005357,0,0
pyparsing.core.MatchFirst.copy,pyparsing.core.MatchFirst.copy,,pyparsing,14,0.005353,0,0
enum._create_,enum._create_,,enum,4,0.005253,0,0
pandas.core.ops.flex_arith_method_FRAME,pandas.core.ops.flex_arith_method_FRAME,,pandas,14,0.005231,0,0
logging.PercentStyle,logging.PercentStyle,,logging,1,0.005225,0,0
enum._EnumDict.__setitem__,enum._EnumDict.__setitem__,,enum,240,0.005195,0,0
matplotlib.dviread.<module>,matplotlib.dviread.<module>,,matplotlib,1,0.005143,0,0
pyparsing.core.<genexpr>,pyparsing.core.<genexpr>,,pyparsing,1062,0.00514,0,0
pandas.io.json.<module>,pandas.io.json.<module>,,pandas,1,0.005126,0,0
numpy.fft.<module>,numpy.fft.<module>,,numpy,1,0.005047,0,0
warnings.filterwarnings,warnings.filterwarnings,,warnings,3,0.00504,0,0
hmac.<module>,hmac.<module>,,hmac,1,0.005021,0,0
pyparsing.core.And.makeOptionalList,pyparsing.core.And.makeOptionalList,,pyparsing,12,0.005019,0,0
pandas.core.window.rolling.<module>,pandas.core.window.rolling.<module>,,pandas,1,0.00499,0,0
linspace,linspace,,linspace,30,0.004977,0,0
pyparsing.core.OneOrMore._parseNoCache,pyparsing.core.OneOrMore._parseNoCache,,pyparsing,2,0.004962,0,0
pandas._config.config.register_option,pandas._config.config.register_option,,pandas,62,0.004902,0,0
matplotlib.pyplot.backend_mod,matplotlib.pyplot.backend_mod,,matplotlib,2,0.004894,0,0
pyparsing.core.OneOrMore.parseImpl,pyparsing.core.OneOrMore.parseImpl,,pyparsing,2,0.004881,0,0
pandas.core.dtypes.dtypes.IntervalDtype,pandas.core.dtypes.dtypes.IntervalDtype,,pandas,1,0.004822,0,0
numpy.core._methods._all,numpy.core._methods._all,,numpy,1242,0.004777,0,0
ntpath.<module>,ntpath.<module>,,ntpath,1,0.004738,0,0
numpy.core.numerictypes.<module>,numpy.core.numerictypes.<module>,,numpy,1,0.004733,0,0
matplotlib.colors.LinearSegmentedColormap.reversed,matplotlib.colors.LinearSegmentedColormap.reversed,,matplotlib,63,0.004708,0,0
posixpath._get_sep,posixpath._get_sep,,posixpath,3396,0.00468,0,0
numpy.lib.scimath.<module>,numpy.lib.scimath.<module>,,numpy,1,0.00465,0,0
numpy.core.function_base.linspace,numpy.core.function_base.linspace,,numpy,30,0.004551,0,0
pandas.io.common.get_handle,pandas.io.common.get_handle,,pandas,1,0.004495,0,0
cffi.<module>,cffi.<module>,,cffi,1,0.004472,0,0
numpy.ma.core.doc_note,numpy.ma.core.doc_note,,numpy,14,0.00446,0,0
pandas.util.version.<module>,pandas.util.version.<module>,,pandas,1,0.004459,0,0
linker_ends,linker_ends,,linker_ends,50,0.0044,0,0
distutils.version.StrictVersion,distutils.version.StrictVersion,,distutils,1,0.004396,0,0
pandas.util._decorators.decorate,pandas.util._decorators.decorate,,pandas,44,0.004366,0,0
pyparsing.core.ParserElement,pyparsing.core.ParserElement,,pyparsing,1,0.004311,0,0
numpy.lib.npyio.<module>,numpy.lib.npyio.<module>,,numpy,1,0.004249,0,0
pyparsing.core.ZeroOrMore._parseCache,pyparsing.core.ZeroOrMore._parseCache,,pyparsing,8,0.004246,0,0
inspect.isclass,inspect.isclass,,inspect,3733,0.004225,0,0
pandas.core.arrays.sparse.array.<module>,pandas.core.arrays.sparse.array.<module>,,pandas,1,0.004196,0,0
SourceFileLoader.path_stats,SourceFileLoader.path_stats,,SourceFileLoader,512,0.004181,0,0
pandas.plotting.<module>,pandas.plotting.<module>,,pandas,1,0.004168,0,0
pandas.io.excel._base.ExcelFile,pandas.io.excel._base.ExcelFile,,pandas,1,0.004166,0,0
Lab.Lab.Set_Potentials,Lab.Lab.Set_Potentials,,Lab,191,0.004151,0,0
pandas.io.excel._odswriter.<module>,pandas.io.excel._odswriter.<module>,,pandas,1,0.004131,0,0
pyparsing.core.Opt._parseCache,pyparsing.core.Opt._parseCache,,pyparsing,8,0.004096,0,0
pyparsing.core.Regex.copy,pyparsing.core.Regex.copy,,pyparsing,113,0.004083,0,0
ast._DunderChecker.visit_Constant,ast._DunderChecker.visit_Constant,,ast,124,0.004025,0,0
pyparsing.core.OneOrMore.streamline,pyparsing.core.OneOrMore.streamline,,pyparsing,6,0.004007,0,0
pandas.io.pytables.<module>,pandas.io.pytables.<module>,,pandas,1,0.004004,0,0
pyparsing.unicode._lazyclassproperty.__get__,pyparsing.unicode._lazyclassproperty.__get__,,pyparsing,10,0.003986,0,0
pandas.api.<module>,pandas.api.<module>,,pandas,1,0.003969,0,0
typing._alias,typing._alias,,typing,38,0.003962,0,0
matplotlib.pyplot.<genexpr>,matplotlib.pyplot.<genexpr>,,matplotlib,138,0.003951,0,0
pandas.io.json._json.<module>,pandas.io.json._json.<module>,,pandas,1,0.003951,0,0
matplotlib.artist.ArtistInspector,matplotlib.artist.ArtistInspector,,matplotlib,1,0.003933,0,0
typing._GenericAlias.copy_with,typing._GenericAlias.copy_with,,typing,35,0.003929,0,0
matplotlib.cbook.<module>,matplotlib.cbook.<module>,,matplotlib,1,0.003916,0,0
pandas.core.nanops.<module>,pandas.core.nanops.<module>,,pandas,1,0.003879,0,0
matplotlib.rcsetup.<dictcomp>,matplotlib.rcsetup.<dictcomp>,,matplotlib,29,0.003837,0,0
pandas.core.arrays.datetimelike.<module>,pandas.core.arrays.datetimelike.<module>,,pandas,1,0.003814,0,0
average,average,,average,16,0.003807,0,0
inspect._signature_bound_method,inspect._signature_bound_method,,inspect,39,0.003803,0,0
genericpath.exists,genericpath.exists,,genericpath,595,0.003785,0,0
FileFinder.__init__,FileFinder.__init__,,FileFinder,68,0.003783,0,0
matplotlib.wrapper,matplotlib.wrapper,,matplotlib,105,0.003767,0,0
