hardware vs. memory (1000),,
time+,csel-kh1250-13,csel-kh1262-13
1969.72,1.2,
1970.05,1.2,
1970.39,1.2,
1970.72,1.2,
1971.06,1.2,
1971.39,1.2,
1971.73,1.2,
1972.06,1.2,
1972.4,1.2,
1972.73,1.2,
1973.07,1.2,
1973.4,1.2,
1973.74,1.2,
1974.07,1.2,
1974.41,1.2,
1974.74,1.2,
1975.07,1.2,
1975.41,1.2,
1975.75,1.2,
1976.08,1.2,
1976.42,1.2,
1976.75,1.2,
1977.09,1.2,
1977.42,1.2,
1977.76,1.2,
1978.09,1.2,
1978.43,1.2,
1978.76,1.2,
1979.09,1.2,
1979.43,1.2,
1979.77,1.2,
1980.1,1.2,
1980.43,1.2,
1980.77,1.2,
1981.11,1.2,
1981.44,1.2,
1981.77,1.2,
1982.11,1.2,
1982.45,1.2,
1982.78,1.2,
1983.11,1.2,
1983.45,1.2,
1983.79,1.2,
1984.12,1.2,
1984.45,1.2,
1984.79,1.2,
1985.13,1.2,
1985.46,1.2,
1985.79,1.2,
1986.13,1.2,
1986.47,1.2,
1986.8,1.2,
1987.14,1.2,
1987.47,1.2,
1987.81,1.2,
1988.14,1.2,
1988.48,1.2,
1988.81,1.2,
1989.15,1.2,
1989.49,1.2,
1989.83,1.2,
1990.16,1.2,
1990.5,1.2,
1990.83,1.2,
1991.17,1.2,
1991.5,1.2,
1991.84,1.2,
1992.17,1.2,
1992.51,1.2,
1992.84,1.2,
1993.18,1.2,
1993.51,1.2,
1993.85,1.2,
1994.18,1.2,
1994.52,1.2,
1994.86,1.2,
1995.19,1.2,
1995.53,1.2,
1995.86,1.2,
1996.2,1.2,
1996.53,1.2,
1996.87,1.2,
1997.2,1.2,
1997.54,1.2,
1997.87,1.2,
1998.21,1.2,
1998.54,1.2,
1998.88,1.2,
1999.21,1.2,
1999.55,1.2,
1999.88,1.2,
2000.22,1.2,
2000.56,1.2,
2000.89,1.2,
2001.22,1.2,
2001.56,1.2,
2001.9,1.2,
2002.23,1.2,
2002.56,1.2,
2002.9,1.2,
2003.23,1.2,
2003.57,1.2,
2003.9,1.2,
2004.24,1.2,
2004.58,1.2,
2004.91,1.2,
2005.25,1.2,
2005.58,1.2,
2005.92,1.2,
2006.26,1.2,
2006.59,1.2,
2006.93,1.2,
2007.26,1.2,
2007.6,1.2,
2007.93,1.2,
2008.27,1.2,
2008.6,1.2,
2008.94,1.2,
2009.28,1.2,
2009.61,1.2,
2009.94,1.2,
2010.28,1.2,
2010.62,1.2,
2010.95,1.2,
2011.29,1.2,
2011.62,1.2,
2011.96,1.2,
2012.3,1.2,
2012.63,1.2,
2012.96,1.2,
2013.3,1.2,
2013.64,1.2,
2013.97,1.2,
2014.31,1.2,
2014.64,1.2,
2014.98,1.2,
2015.31,1.2,
2015.65,1.2,
2015.98,1.2,
2016.32,1.2,
2016.66,1.2,
2016.99,1.2,
2017.32,1.2,
2017.66,1.2,
2018.0,1.2,
2018.33,1.2,
2018.67,1.2,
2019.0,1.2,
2019.34,1.2,
2019.67,1.2,
2020.01,1.2,
2020.34,1.2,
2020.68,1.2,
2021.01,1.2,
2021.35,1.2,
2021.68,1.2,
2022.02,1.2,
2022.36,1.2,
2022.69,1.2,
2023.03,1.2,
2023.36,1.2,
2023.7,1.2,
2024.03,1.2,
2024.37,1.2,
2024.7,1.2,
2025.04,1.2,
2025.38,1.2,
2025.71,1.2,
2026.05,1.2,
2026.38,1.2,
2026.72,1.2,
2027.06,1.2,
2027.39,1.2,
2027.72,1.2,
2028.06,1.2,
2028.4,1.2,
2028.73,1.2,
2029.07,1.2,
2029.4,1.2,
2029.74,1.2,
2030.08,1.2,
2030.41,1.2,
2030.75,1.2,
2031.08,1.2,
2031.42,1.2,
2031.76,1.2,
2032.09,1.2,
2032.43,1.2,
2032.76,1.2,
2033.1,1.2,
2033.44,1.2,
2033.77,1.2,
2034.1,1.2,
2034.44,1.2,
2034.78,1.2,
2035.12,1.2,
2035.46,1.2,
2035.79,1.2,
2036.12,1.2,
2036.46,1.2,
2036.8,1.2,
2037.13,1.2,
2037.47,1.2,
2037.8,1.2,
2038.14,1.2,
2038.47,1.2,
2038.81,1.2,
2039.14,1.2,
2039.48,1.2,
2039.82,1.2,
2040.15,1.2,
2040.49,1.2,
2040.82,1.2,
2041.16,1.2,
2041.5,1.2,
2041.83,1.2,
2042.16,1.2,
2042.5,1.2,
2042.84,1.2,
2043.17,1.2,
2043.51,1.2,
2043.84,1.2,
2044.18,1.2,
2044.52,1.2,
2044.86,1.2,
2045.19,1.2,
2045.52,1.2,
2045.86,1.2,
2046.2,1.2,
2046.53,1.2,
2046.87,1.2,
2047.2,1.2,
2047.54,1.2,
2047.87,1.2,
2048.21,1.2,
2048.54,1.2,
2048.88,1.2,
2049.22,1.2,
2049.56,1.2,
2049.89,1.2,
2050.23,1.2,
2050.56,1.2,
2050.9,1.2,
2051.23,1.2,
2051.57,1.2,
2051.9,1.2,
2052.24,1.2,
2052.58,1.2,
2052.91,1.2,
2053.25,1.2,
2053.58,1.2,
2053.92,1.2,
2054.25,1.2,
2054.59,1.2,
2054.92,1.2,
2055.26,1.2,
2055.59,1.2,
2055.93,1.2,
2056.26,1.2,
2056.6,1.2,
2056.93,1.2,
2057.27,1.2,
2057.6,1.2,
2057.94,1.2,
2058.27,1.2,
2058.61,1.2,
2058.95,1.2,
2059.28,1.2,
2059.62,1.2,
2059.96,1.2,
2060.29,1.2,
2060.63,1.2,
2060.97,1.2,
2061.3,1.2,
2061.63,1.2,
2061.97,1.2,
2062.31,1.2,
2062.64,1.2,
2062.98,1.2,
2063.31,1.2,
2063.65,1.2,
2063.98,1.2,
2064.32,1.2,
2064.66,1.2,
2064.99,1.2,
2065.33,1.2,
2065.66,1.2,
2066.0,1.2,
2066.33,1.2,
2066.67,1.2,
2067.01,1.2,
2067.34,1.2,
2067.67,1.2,
2068.01,1.2,
2068.35,1.2,
2068.68,1.2,
2069.02,1.2,
2069.35,1.2,
2069.69,1.2,
2070.03,1.2,
2070.36,1.2,
2070.69,1.2,
2071.03,1.2,
2071.37,1.2,
2071.7,1.2,
2072.04,1.2,
2072.37,1.2,
2072.71,1.2,
2073.04,1.2,
2073.38,1.2,
2073.71,1.2,
2074.05,1.2,
2074.38,1.2,
2074.72,1.2,
2075.05,1.2,
2075.39,1.2,
2075.73,1.2,
2076.06,1.2,
2076.39,1.2,
2076.73,1.2,
2077.07,1.2,
2077.4,1.2,
2077.74,1.2,
2078.07,1.2,
2078.41,1.2,
2078.74,1.2,
2079.08,1.2,
2079.41,1.2,
2079.75,1.2,
2080.09,1.2,
2080.42,1.2,
2080.76,1.2,
2081.09,1.2,
2081.43,1.2,
2081.77,1.2,
2082.1,1.2,
2082.43,1.2,
2082.77,1.2,
2083.11,1.2,
2083.44,1.2,
2083.78,1.2,
2084.11,1.2,
2084.45,1.2,
2084.79,1.2,
2085.12,1.2,
2085.46,1.2,
2085.79,1.2,
2086.13,1.2,
2086.46,1.2,
2086.8,1.2,
2087.13,1.2,
2087.47,1.2,
2087.81,1.2,
2088.14,1.2,
2088.47,1.2,
2088.81,1.2,
2089.15,1.2,
2089.48,1.2,
2089.82,1.2,
2090.15,1.2,
2090.49,1.2,
2090.82,1.2,
2091.16,1.2,
2091.49,1.2,
2091.83,1.2,
2092.17,1.2,
2092.5,1.2,
2092.83,1.2,
2093.17,1.2,
2093.51,1.2,
2093.84,1.2,
2094.18,1.2,
2094.51,1.2,
2094.85,1.2,
2095.19,1.2,
2095.52,1.2,
2095.86,1.2,
2096.19,1.2,
2096.53,1.2,
2096.86,1.2,
2097.2,1.2,
2097.53,1.2,
2097.87,1.2,
2098.21,1.2,
2098.54,1.2,
2098.87,1.2,
2099.21,1.2,
2099.55,1.2,
2099.88,1.2,
2100.22,1.2,
2100.55,1.2,
2100.89,1.2,
2101.22,1.2,
2101.56,1.2,
2101.89,1.2,
2102.23,1.2,
2102.56,1.2,
2102.9,1.2,
2103.23,1.2,
2103.57,1.2,
2103.91,1.2,
2104.24,1.2,
2104.58,1.2,
2104.91,1.2,
2105.25,1.2,
2105.58,1.2,
2105.92,1.2,
2106.25,1.2,
2106.59,1.2,
2106.92,1.2,
2107.26,1.2,
2107.59,1.2,
2107.93,1.2,
2108.26,1.2,
2108.6,1.2,
2108.93,1.2,
2109.27,1.2,
2109.6,1.2,
2109.94,1.2,
2110.28,1.2,
2110.61,1.2,
2110.94,1.2,
2111.28,1.2,
2111.62,1.2,
2111.95,1.2,
2112.29,1.2,
2112.62,1.2,
2112.96,1.2,
2113.3,1.2,
2113.63,1.2,
2113.96,1.2,
2114.3,1.2,
2114.64,1.2,
2114.97,1.2,
2115.3,1.2,
2115.64,1.2,
2115.98,1.2,
2116.31,1.2,
2116.64,1.2,
2116.98,1.2,
2117.32,1.2,
2117.65,1.2,
2117.99,1.2,
2118.32,1.2,
2118.66,1.2,
2119.0,1.2,
2119.33,1.2,
2119.67,1.2,
2120.01,1.2,
2120.34,1.2,
2120.68,1.2,
2121.02,1.2,
2121.35,1.2,
2121.69,1.2,
2122.02,1.2,
2122.36,1.2,
2122.7,1.2,
2123.03,1.2,
2123.37,1.2,
2123.7,1.2,
2124.04,1.2,
2124.37,1.2,
2124.72,1.2,
2125.05,1.2,
2125.39,1.2,
2125.72,1.2,
2126.06,1.2,
2126.39,1.2,
2126.73,1.2,
2127.07,1.2,
2127.4,1.2,
2127.74,1.2,
2128.08,1.2,
2128.41,1.2,
2128.75,1.2,
2129.08,1.2,
2129.42,1.2,
2129.76,1.2,
2130.09,1.2,
2130.43,1.2,
2130.76,1.2,
2131.1,1.2,
2131.44,1.2,
2131.77,1.2,
2132.11,1.2,
2132.44,1.2,
2132.78,1.2,
2133.11,1.2,
2133.45,1.2,
2133.79,1.2,
2134.12,1.2,
2134.46,1.2,
2134.8,1.2,
2135.13,1.2,
2135.47,1.2,
2135.8,1.2,
2136.14,1.2,
2136.48,1.2,
2136.82,1.2,
2137.15,1.2,
2137.49,1.2,
2137.82,1.2,
2138.17,1.2,
2138.5,1.2,
2138.84,1.2,
2139.17,1.2,
2139.51,1.2,
2139.85,1.2,
2140.18,1.2,
2140.52,1.2,
2140.85,1.2,
2141.19,1.2,
2141.53,1.2,
2141.86,1.2,
2142.2,1.2,
2142.53,1.2,
2142.87,1.2,
2143.21,1.2,
2143.55,1.2,
2143.88,1.2,
2144.22,1.2,
2144.55,1.2,
2144.89,1.2,
2145.23,1.2,
2145.56,1.2,
2145.9,1.2,
2146.24,1.2,
2146.58,1.2,
2146.91,1.2,
2147.25,1.2,
2147.58,1.2,
2147.92,1.2,
2148.26,1.2,
2148.59,1.2,
2148.93,1.2,
2149.26,1.2,
2149.6,1.2,
2149.94,1.2,
2150.28,1.2,
2150.61,1.2,
2150.95,1.2,
2151.29,1.2,
2151.62,1.2,
2151.96,1.2,
2152.3,1.2,
2152.63,1.2,
2152.97,1.2,
2153.3,1.2,
2153.64,1.2,
2153.98,1.2,
2154.31,1.2,
2154.65,1.2,
2154.99,1.2,
2155.33,1.2,
2155.66,1.2,
2156.0,1.2,
2156.34,1.2,
2156.67,1.2,
2157.01,1.2,
2157.34,1.2,
2157.68,1.2,
2158.02,1.2,
2158.35,1.2,
2158.69,1.2,
2159.02,1.2,
2159.36,1.2,
2159.7,1.2,
2160.03,1.2,
2160.37,1.2,
2160.7,1.2,
2161.04,1.2,
2161.38,1.2,
2161.71,1.2,
2162.05,1.2,
2162.38,1.2,
2162.72,1.2,
2163.06,1.2,
2163.32,1.2,
2163.66,1.2,
2164.0,1.2,
2164.33,1.2,
2164.67,1.2,
2165.0,1.2,
2165.34,1.2,
2165.68,1.2,
2166.01,1.2,
2166.35,1.2,
2166.68,1.2,
2167.02,1.2,
2167.36,1.2,
2167.69,1.2,
2168.03,1.2,
2168.36,1.2,
2168.7,1.2,
2169.04,1.2,
2169.37,1.2,
2169.71,1.2,
2170.04,1.2,
2170.38,1.2,
2170.72,1.2,
2171.06,1.2,
2171.39,1.2,
2171.73,1.2,
2172.07,1.2,
2172.4,1.2,
2172.74,1.2,
2173.08,1.2,
2173.41,1.2,
2173.75,1.2,
2174.08,1.2,
2174.42,1.2,
2174.76,1.2,
2175.09,1.2,
2175.43,1.2,
2175.76,1.2,
2176.1,1.2,
2176.44,1.2,
2176.77,1.2,
2177.11,1.2,
2177.44,1.2,
2177.78,1.2,
2178.12,1.2,
2178.45,1.2,
2178.79,1.2,
2179.12,1.2,
2179.46,1.2,
2179.8,1.2,
2180.13,1.2,
2180.47,1.2,
2180.81,1.2,
2181.14,1.2,
2181.48,1.2,
2181.81,1.2,
2182.15,1.2,
2182.49,1.2,
2182.82,1.2,
2183.16,1.2,
2183.49,1.2,
2183.83,1.2,
2184.16,1.2,
2184.5,1.2,
2184.84,1.2,
2185.17,1.2,
2185.51,1.2,
2185.85,1.2,
2186.18,1.2,
2186.51,1.2,
2186.85,1.2,
2187.19,1.2,
2187.52,1.2,
2187.86,1.2,
2188.19,1.2,
2188.53,1.2,
2188.87,1.2,
2189.2,1.2,
2189.54,1.2,
2189.87,1.2,
2190.21,1.2,
2190.54,1.2,
2190.88,1.2,
2191.21,1.2,
2191.55,1.2,
2191.89,1.2,
2192.22,1.2,
2192.56,1.2,
2192.89,1.2,
2193.23,1.2,
2193.56,1.2,
2193.9,1.2,
2194.24,1.2,
2194.57,1.2,
2194.91,1.2,
2195.24,1.2,
2195.57,1.2,
2195.91,1.2,
2196.25,1.2,
2196.58,1.2,
2196.91,1.2,
2197.25,1.2,
2197.59,1.2,
2197.92,1.2,
2198.25,1.2,
2198.59,1.2,
2198.93,1.2,
2199.26,1.2,
2199.59,1.2,
2199.93,1.2,
2200.27,1.2,
2200.61,1.2,
2200.94,1.2,
2201.27,1.2,
2201.61,1.2,
2201.95,1.2,
2202.28,1.2,
2202.61,1.2,
2202.95,1.2,
2203.29,1.2,
2203.62,1.2,
2203.95,1.2,
2204.29,1.2,
2204.63,1.2,
2204.97,1.2,
2205.3,1.2,
2205.63,1.2,
2205.97,1.2,
2206.31,1.2,
2206.64,1.2,
2206.97,1.2,
2207.31,1.2,
2207.65,1.2,
2207.98,1.2,
2208.31,1.2,
2208.65,1.2,
2208.99,1.2,
2209.32,1.2,
2209.65,1.2,
2209.99,1.2,
2210.33,1.2,
2210.67,1.2,
2211.0,1.2,
2211.33,1.2,
2211.67,1.2,
2212.01,1.2,
2212.34,1.2,
2212.67,1.2,
2213.01,1.2,
2213.35,1.2,
2213.68,1.2,
2214.01,1.2,
2214.35,1.2,
2214.69,1.2,
2215.03,1.2,
2215.36,1.2,
2215.7,1.2,
2216.03,1.2,
2216.37,1.2,
2216.7,1.2,
2217.04,1.2,
2217.37,1.2,
2217.71,1.2,
2218.04,1.2,
2218.38,1.2,
2218.71,1.2,
2219.05,1.2,
2219.38,1.2,
2219.72,1.2,
2220.05,1.2,
2220.39,1.2,
2220.72,1.2,
2221.06,1.2,
2221.39,1.2,
2221.73,1.2,
2222.06,1.2,
2222.4,1.2,
2222.73,1.2,
2223.07,1.2,
2223.41,1.2,
2223.74,1.2,
2224.08,1.2,
2224.41,1.2,
2224.76,1.2,
2225.09,1.2,
2225.43,1.2,
2225.76,1.2,
2226.1,1.2,
2226.44,1.2,
2226.77,1.2,
2227.11,1.2,
2227.45,1.2,
2227.78,1.2,
2228.12,1.2,
2228.46,1.2,
2228.79,1.2,
2229.13,1.2,
2229.46,1.2,
2229.8,1.2,
2230.14,1.2,
2230.48,1.2,
2230.82,1.2,
2231.15,1.2,
2231.49,1.2,
2231.83,1.2,
2232.16,1.2,
2232.5,1.2,
2232.84,1.2,
2233.17,1.2,
2233.5,1.2,
2233.84,1.2,
2234.18,1.2,
2234.51,1.2,
2234.84,1.2,
2235.18,1.2,
2235.51,1.2,
2235.85,1.2,
2236.18,1.2,
2236.52,1.2,
2236.85,1.2,
2237.19,1.2,
2237.52,1.2,
2237.86,1.2,
2238.19,1.2,
2238.53,1.2,
2238.86,1.2,
2239.2,1.2,
2239.53,1.2,
2239.87,1.2,
2240.2,1.2,
2240.54,1.2,
2240.87,1.2,
2241.21,1.2,
2241.54,1.2,
2241.88,1.2,
2242.22,1.2,
2242.55,1.2,
2242.88,1.2,
2243.22,1.2,
2243.56,1.2,
2243.9,1.2,
2244.24,1.2,
2244.57,1.2,
2244.91,1.2,
2245.24,1.2,
2245.58,1.2,
2245.92,1.2,
2246.26,1.2,
2246.59,1.2,
2246.93,1.2,
2247.26,1.2,
2247.6,1.2,
2247.94,1.2,
2248.27,1.2,
2248.61,1.2,
2248.94,1.2,
2249.28,1.2,
2249.62,1.2,
2249.95,1.2,
2250.28,1.2,
2250.62,1.2,
2250.96,1.2,
2251.3,1.2,
2251.63,1.2,
2251.97,1.2,
2252.3,1.2,
2252.63,1.2,
2252.97,1.2,
2253.31,1.2,
2253.65,1.2,
2253.98,1.2,
2254.32,1.2,
2254.65,1.2,
2254.99,1.2,
2255.32,1.2,
2255.66,1.2,
2256.0,1.2,
2256.33,1.2,
2256.67,1.2,
2257.01,1.2,
2257.34,1.2,
2257.68,1.2,
2258.01,1.2,
2258.35,1.2,
2258.69,1.2,
2259.02,1.2,
2259.36,1.2,
2259.69,1.2,
2260.03,1.2,
2260.37,1.2,
2260.7,1.2,
2261.04,1.2,
2261.37,1.2,
2261.71,1.2,
2262.05,1.2,
2262.39,1.2,
2262.72,1.2,
2263.06,1.2,
2263.39,1.2,
2263.73,1.2,
2264.07,1.2,
2264.41,1.2,
2264.74,1.2,
2265.08,1.2,
2265.41,1.2,
2265.75,1.2,
2266.09,1.2,
2266.42,1.2,
2266.76,1.2,
2267.09,1.2,
2267.43,1.2,
2267.77,1.2,
2268.1,1.2,
2268.44,1.2,
2268.77,1.2,
2269.11,1.2,
2269.45,1.2,
2269.79,1.2,
2270.12,1.2,
2270.46,1.2,
2270.79,1.2,
2271.13,1.2,
2271.47,1.2,
2271.81,1.2,
2272.14,1.2,
2272.48,1.2,
2272.81,1.2,
2273.15,1.2,
2273.49,1.2,
2273.83,1.2,
2274.17,1.2,
2274.5,1.2,
2274.84,1.2,
2275.18,1.2,
2275.51,1.2,
2275.85,1.2,
2276.19,1.2,
2276.52,1.2,
2276.86,1.2,
2277.19,1.2,
2277.53,1.2,
2277.87,1.2,
2278.21,1.2,
2278.54,1.2,
2278.88,1.2,
2279.21,1.2,
2279.55,1.2,
2279.89,1.2,
2280.23,1.2,
2280.57,1.2,
2280.91,1.2,
2281.24,1.2,
2281.58,1.2,
2281.91,1.2,
2282.25,1.2,
2282.59,1.2,
2282.93,1.2,
2283.26,1.2,
2283.6,1.2,
2283.94,1.2,
2284.28,1.2,
2284.61,1.2,
2284.95,1.2,
2285.29,1.2,
2285.63,1.2,
2285.96,1.2,
2286.3,1.2,
2286.63,1.2,
2286.98,1.2,
2287.32,1.2,
2287.66,1.2,
2287.99,1.2,
2288.33,1.2,
2288.67,1.2,
2289.01,1.2,
2289.34,1.2,
2289.68,1.2,
2290.01,1.2,
2290.35,1.2,
2290.69,1.2,
2291.03,1.2,
2291.36,1.2,
2291.7,1.2,
2292.04,1.2,
2292.37,1.2,
2292.71,1.2,
2293.05,1.2,
2293.38,1.2,
2293.72,1.2,
2294.05,1.2,
2294.39,1.2,
2294.73,1.2,
2295.06,1.2,
2295.4,1.2,
2295.73,1.2,
2296.07,1.2,
2296.41,1.2,
2296.75,1.2,
2297.08,1.2,
2297.42,1.2,
2297.76,1.2,
2298.09,1.2,
2298.43,1.2,
2298.76,1.2,
2299.1,1.2,
2299.43,1.2,
2299.77,1.2,
2300.1,1.2,
2300.44,1.2,
2300.78,1.2,
2301.11,1.2,
2301.45,1.2,
2301.78,1.2,
2302.12,1.2,
2302.46,1.2,
2302.79,1.2,
2303.13,1.2,
2303.46,1.2,
2303.8,1.2,
2304.14,1.2,
2304.47,1.2,
2304.81,1.2,
2305.15,1.2,
2305.49,1.2,
2305.82,1.2,
2306.15,1.2,
2306.49,1.2,
2306.83,1.2,
2307.17,1.2,
2307.5,1.2,
2307.84,1.2,
2308.17,1.2,
2308.51,1.2,
2308.84,1.2,
2309.18,1.2,
2309.52,1.2,
2309.85,1.2,
2310.19,1.2,
2310.52,1.2,
2310.86,1.2,
2311.19,1.2,
2311.53,1.2,
2311.87,1.2,
2312.2,1.2,
2312.53,1.2,
2312.87,1.2,
2313.21,1.2,
2313.54,1.2,
2313.87,1.2,
2314.21,1.2,
2314.55,1.2,
2314.88,1.2,
2315.21,1.2,
2315.55,1.2,
2315.89,1.2,
2316.22,1.2,
2316.55,1.2,
2316.89,1.2,
2317.23,1.2,
2317.56,1.2,
2317.89,1.2,
2318.23,1.2,
2318.57,1.2,
2318.9,1.2,
2319.24,1.2,
2319.57,1.2,
2319.91,1.2,
2320.25,1.2,
2320.58,1.2,
2320.92,1.2,
2321.25,1.2,
2321.59,1.2,
2321.92,1.2,
2322.25,1.2,
2322.59,1.2,
2322.93,1.2,
2323.26,1.2,
2323.59,1.2,
2323.93,1.2,
2324.27,1.2,
2324.6,1.2,
2324.94,1.2,
2325.27,1.2,
2325.61,1.2,
2325.95,1.2,
2326.28,1.2,
2326.61,1.2,
2326.95,1.2,
2327.28,1.2,
2327.62,1.2,
2327.95,1.2,
2328.29,1.2,
2328.62,1.2,
2328.96,1.2,
2329.29,1.2,
2329.63,1.2,
2329.96,1.2,
2330.3,1.2,
2330.63,1.2,
2330.97,1.2,
2331.31,1.2,
2331.64,1.2,
2331.97,1.2,
2332.31,1.2,
2332.64,1.2,
2332.98,1.2,
2333.31,1.2,
2333.65,1.2,
2333.98,1.2,
2334.32,1.2,
2334.65,1.2,
2334.99,1.2,
2335.33,1.2,
2335.66,1.2,
2336.0,1.2,
2336.33,1.2,
2336.67,1.2,
2337.0,1.2,
2337.34,1.2,
2337.67,1.2,
2338.01,1.2,
2338.34,1.2,
2338.68,1.2,
2339.01,1.2,
2339.35,1.2,
2339.68,1.2,
2340.02,1.2,
2340.35,1.2,
2340.69,1.2,
2341.02,1.2,
2341.36,1.2,
2341.69,1.2,
2342.02,1.2,
2342.36,1.2,
2342.7,1.2,
2343.03,1.2,
2343.36,1.2,
2343.7,1.2,
2344.04,1.2,
2344.37,1.2,
2344.7,1.2,
2345.04,1.2,
2345.38,1.2,
2345.71,1.2,
2346.04,1.2,
2346.38,1.2,
2346.72,1.2,
2347.05,1.2,
2347.38,1.2,
2347.72,1.2,
2348.05,1.2,
2348.39,1.2,
2348.72,1.2,
2349.06,1.2,
2349.39,1.2,
2349.73,1.2,
2350.07,1.2,
2350.4,1.2,
2350.74,1.2,
2351.07,1.2,
2351.41,1.2,
2351.74,1.2,
2352.08,1.2,
2352.41,1.2,
2352.75,1.2,
2353.08,1.2,
2353.42,1.2,
2353.75,1.2,
2354.09,1.2,
2354.42,1.2,
2354.76,1.2,
2355.1,1.2,
2355.43,1.2,
2355.77,1.2,
2356.1,1.2,
2356.44,1.2,
2356.77,1.2,
2357.11,1.2,
2357.44,1.2,
2357.78,1.2,
2358.11,1.2,
2358.44,1.2,
2358.78,1.2,
2359.12,1.2,
2359.45,1.2,
2359.78,1.2,
2360.12,1.2,
2360.46,1.2,
2360.8,1.2,
2361.13,1.2,
2361.46,1.2,
2361.8,1.2,
2362.13,1.2,
2362.47,1.2,
2362.8,1.2,
2363.14,1.2,
2363.47,1.2,
2363.81,1.2,
2364.14,1.2,
2364.48,1.2,
2364.81,1.2,
2365.15,1.2,
2365.48,1.2,
2365.82,1.2,
2366.15,1.2,
2366.49,1.2,
2366.82,1.2,
2367.16,1.2,
2367.49,1.2,
2367.83,1.2,
2368.16,1.2,
2368.5,1.2,
2368.83,1.2,
2369.16,1.2,
2369.5,1.2,
2369.84,1.2,
2370.17,1.2,
2370.5,1.2,
2370.84,1.2,
2371.18,1.2,
2371.51,1.2,
2371.85,1.2,
2372.19,1.2,
2372.52,1.2,
2372.86,1.2,
2373.2,1.2,
2373.53,1.2,
2373.86,1.2,
2374.2,1.2,
2374.54,1.2,
2374.87,1.2,
2375.21,1.2,
2375.54,1.2,
2375.88,1.2,
2376.22,1.2,
2376.55,1.2,
2376.88,1.2,
2377.22,1.2,
2377.56,1.2,
2377.89,1.2,
2378.23,1.2,
2378.56,1.2,
2378.9,1.2,
2379.24,1.2,
2379.58,1.2,
2379.91,1.2,
2380.24,1.2,
2380.58,1.2,
2380.92,1.2,
2381.25,1.2,
2381.58,1.2,
2381.92,1.2,
2382.25,1.2,
2382.59,1.2,
2382.92,1.2,
2383.26,1.2,
2383.59,1.2,
2383.93,1.2,
2384.26,1.2,
2384.6,1.2,
2384.94,1.2,
2385.27,1.2,
2385.61,1.2,
2385.94,1.2,
2386.28,1.2,
2386.61,1.2,
2386.94,1.2,
2387.28,1.2,
2387.62,1.2,
2387.95,1.2,
2388.28,1.2,
2388.62,1.2,
2388.96,1.2,
2389.3,1.2,
2389.63,1.2,
2389.96,1.2,
2390.3,1.2,
2390.64,1.2,
2390.97,1.2,
2391.3,1.2,
2391.64,1.2,
2391.97,1.2,
2392.31,1.2,
2392.64,1.2,
2392.98,1.2,
2393.31,1.2,
2393.65,1.2,
2393.99,1.2,
2394.32,1.2,
2394.66,1.2,
2394.99,1.2,
2395.33,1.2,
2395.66,1.2,
2395.99,1.2,
2396.33,1.2,
2396.67,1.2,
2397.0,1.2,
2397.34,1.2,
2397.67,1.2,
2398.01,1.2,
2398.34,1.2,
2398.67,1.2,
2399.02,1.2,
2399.35,1.2,
2399.69,1.2,
2400.02,1.2,
2400.35,1.2,
2400.69,1.2,
2401.03,1.2,
2401.36,1.2,
2401.69,1.2,
2402.03,1.2,
2402.37,1.2,
2402.7,1.2,
2403.03,1.2,
2403.37,1.2,
2403.71,1.2,
2404.04,1.2,
2404.38,1.2,
2404.71,1.2,
2405.05,1.2,
2405.38,1.2,
2405.71,1.2,
2406.05,1.2,
2406.39,1.2,
2406.72,1.2,
2407.05,1.2,
2407.39,1.2,
2407.73,1.2,
2408.06,1.2,
2408.39,1.2,
2408.73,1.2,
2409.07,1.2,
2409.4,1.2,
2409.73,1.2,
2410.07,1.2,
2410.4,1.2,
2410.74,1.2,
2411.07,1.2,
2411.41,1.2,
2411.74,1.2,
2412.08,1.2,
2412.41,1.2,
2412.75,1.2,
2413.09,1.2,
2413.42,1.2,
2413.76,1.2,
2414.1,1.2,
2414.43,1.2,
2414.77,1.2,
2415.1,1.2,
2415.44,1.2,
2415.77,1.2,
2416.11,1.2,
2416.45,1.2,
2416.78,1.2,
2417.11,1.2,
2417.45,1.2,
2417.79,1.2,
2418.12,1.2,
2418.45,1.2,
2418.79,1.2,
2419.13,1.2,
2419.46,1.2,
2419.79,1.2,
2420.13,1.2,
2420.47,1.2,
2420.8,1.2,
2421.13,1.2,
2421.47,1.2,
2421.81,1.2,
2422.14,1.2,
2422.47,1.2,
2422.81,1.2,
2423.15,1.2,
2423.48,1.2,
2423.81,1.2,
2424.15,1.2,
2424.49,1.2,
2424.82,1.2,
2425.16,1.2,
2425.49,1.2,
2425.83,1.2,
2426.16,1.2,
2426.5,1.2,
2426.83,1.2,
2427.17,1.2,
2427.5,1.2,
2427.84,1.2,
2428.17,1.2,
2428.51,1.2,
2428.84,1.2,
2429.18,1.2,
2429.52,1.2,
2429.86,1.2,
2430.19,1.2,
2430.52,1.2,
2430.86,1.2,
2431.2,1.2,
2431.53,1.2,
2431.86,1.2,
2432.2,1.2,
2432.54,1.2,
2432.87,1.2,
2433.2,1.2,
2433.54,1.2,
2433.87,1.2,
2434.21,1.2,
2434.54,1.2,
2434.88,1.2,
2435.21,1.2,
2435.55,1.2,
2435.88,1.2,
2436.22,1.2,
2436.55,1.2,
2436.89,1.2,
2437.22,1.2,
2437.56,1.2,
2437.89,1.2,
