gridsize vs. memory,,,,,,,,,,,
time+,gs=500,gs=600,gs=700,gs=800,gs=900,gs=1000,gs=1100,gs=1200,gs=1300,gs=1400,gs=1500
2855.03,,,,,,,,,,2.2,
2855.1,,,,,,,,,,,2.5
2855.16,,,,,,,,1.8,,,
2855.16,,,,,,,,,2.0,,
2855.37,,,,,,,,,,2.2,
2855.43,,,,,,,,,,,2.5
2855.49,,,,,,,,1.8,,,
2855.49,,,,,,,,,2.0,,
2855.7,,,,,,,,,,2.2,
2855.77,,,,,,,,,,,2.5
2855.82,,,,,,,,,2.0,,
2855.83,,,,,,,,1.8,,,
2856.04,,,,,,,,,,2.2,
2856.1,,,,,,,,,,,2.5
2856.16,,,,,,,,1.8,,,
2856.16,,,,,,,,,2.0,,
2856.37,,,,,,,,,,2.2,
2856.43,,,,,,,,,,,2.5
2856.49,,,,,,,,1.8,,,
2856.49,,,,,,,,,2.0,,
2856.71,,,,,,,,,,2.2,
2856.77,,,,,,,,,,,2.5
2856.82,,,,,,,,,2.0,,
2856.83,,,,,,,,1.8,,,
2857.04,,,,,,,,,,2.2,
2857.1,,,,,,,,,,,2.5
2857.16,,,,,,,,,2.0,,
2857.17,,,,,,,,1.8,,,
2857.37,,,,,,,,,,2.2,
2857.43,,,,,,,,,,,2.5
2857.49,,,,,,,,,2.0,,
2857.5,,,,,,,,1.8,,,
2857.71,,,,,,,,,,2.2,
2857.77,,,,,,,,,,,2.5
2857.82,,,,,,,,,2.0,,
2857.83,,,,,,,,1.8,,,
2858.04,,,,,,,,,,2.2,
2858.1,,,,,,,,,,,2.5
2858.16,,,,,,,,,2.0,,
2858.17,,,,,,,,1.8,,,
2858.37,,,,,,,,,,2.2,
2858.44,,,,,,,,,,,2.5
2858.5,,,,,,,,1.8,,,
2858.5,,,,,,,,,2.0,,
2858.71,,,,,,,,,,2.2,
2858.77,,,,,,,,,,,2.5
2858.83,,,,,,,,1.8,,,
2858.83,,,,,,,,,2.0,,
2859.04,,,,,,,,,,2.2,
2859.1,,,,,,,,,,,2.5
2859.16,,,,,,,,,2.0,,
2859.17,,,,,,,,1.8,,,
2859.37,,,,,,,,,,2.2,
2859.44,,,,,,,,,,,2.5
2859.5,,,,,,,,1.8,,,
2859.5,,,,,,,,,2.0,,
2859.71,,,,,,,,,,2.2,
2859.77,,,,,,,,,,,2.5
2859.83,,,,,,,,1.8,,,
2859.83,,,,,,,,,2.0,,
2860.04,,,,,,,,,,2.2,
2860.11,,,,,,,,,,,2.5
2860.16,,,,,,,,,2.0,,
2860.17,,,,,,,,1.8,,,
2860.37,,,,,,,,,,2.2,
2860.44,,,,,,,,,,,2.5
2860.5,,,,,,,,1.8,,,
2860.5,,,,,,,,,2.0,,
2860.71,,,,,,,,,,2.2,
2860.77,,,,,,,,,,,2.5
2860.83,,,,,,,,,2.0,,
2860.84,,,,,,,,1.8,,,
2861.04,,,,,,,,,,2.2,
2861.11,,,,,,,,,,,2.5
2861.16,,,,,,,,,2.0,,
2861.17,,,,,,,,1.8,,,
2861.37,,,,,,,,,,2.2,
2861.44,,,,,,,,,,,2.5
2861.5,,,,,,,,1.8,,,
2861.5,,,,,,,,,2.0,,
2861.71,,,,,,,,,,2.2,
2861.77,,,,,,,,,,,2.5
2861.83,,,,,,,,,2.0,,
2861.84,,,,,,,,1.8,,,
2862.05,,,,,,,,,,2.2,
2862.11,,,,,,,,,,,2.5
2862.17,,,,,,,,1.8,,,
2862.17,,,,,,,,,2.0,,
2862.38,,,,,,,,,,2.2,
2862.44,,,,,,,,,,,2.5
2862.5,,,,,,,,,2.0,,
2862.51,,,,,,,,1.8,,,
2862.71,,,,,,,,,,2.2,
2862.77,,,,,,,,,,,2.5
2862.83,,,,,,,,,2.0,,
2862.84,,,,,,,,1.8,,,
2863.05,,,,,,,,,,2.2,
2863.11,,,,,,,,,,,2.5
2863.17,,,,,,,,1.8,,,
2863.17,,,,,,,,,2.0,,
2863.38,,,,,,,,,,2.2,
2863.44,,,,,,,,,,,2.5
2863.5,,,,,,,,,2.0,,
2863.51,,,,,,,,1.8,,,
2863.71,,,,,,,,,,2.2,
2863.77,,,,,,,,,,,2.5
2863.84,,,,,,,,1.8,,,
2863.84,,,,,,,,,2.0,,
2864.05,,,,,,,,,,2.2,
2864.11,,,,,,,,,,,2.5
2864.17,,,,,,,,1.8,,,
2864.17,,,,,,,,,2.0,,
2864.38,,,,,,,,,,2.2,
2864.44,,,,,,,,,,,2.5
2864.5,,,,,,,,,2.0,,
2864.51,,,,,,,,1.8,,,
2864.71,,,,,,,,,,2.2,
2864.78,,,,,,,,,,,2.5
2864.84,,,,,,,,1.8,,,
2864.84,,,,,,,,,2.0,,
2865.05,,,,,,,,,,2.2,
2865.11,,,,,,,,,,,2.5
2865.17,,,,,,,,1.8,,,
2865.17,,,,,,,,,2.0,,
2865.38,,,,,,,,,,2.2,
2865.45,,,,,,,,,,,2.5
2865.5,,,,,,,,,2.0,,
2865.51,,,,,,,,1.8,,,
2865.71,,,,,,,,,,2.2,
2865.78,,,,,,,,,,,2.5
2865.84,,,,,,,,1.8,,,
2865.84,,,,,,,,,2.0,,
2866.05,,,,,,,,,,2.2,
2866.11,,,,,,,,,,,2.5
2866.17,,,,,,,,,2.0,,
2866.18,,,,,,,,1.8,,,
2866.39,,,,,,,,,,2.2,
2866.45,,,,,,,,,,,2.5
2866.5,,,,,,,,,2.0,,
2866.51,,,,,,,,1.8,,,
2866.72,,,,,,,,,,2.2,
2866.78,,,,,,,,,,,2.5
2866.84,,,,,,,,1.8,,,
2866.84,,,,,,,,,2.0,,
2867.05,,,,,,,,,,2.2,
2867.11,,,,,,,,,,,2.5
2867.17,,,,,,,,,2.0,,
2867.18,,,,,,,,1.8,,,
2867.39,,,,,,,,,,2.2,
2867.45,,,,,,,,,,,2.5
2867.5,,,,,,,,,2.0,,
2867.51,,,,,,,,1.8,,,
2867.72,,,,,,,,,,2.2,
2867.78,,,,,,,,,,,2.5
2867.84,,,,,,,,,2.0,,
2867.85,,,,,,,,1.8,,,
2868.05,,,,,,,,,,2.2,
2868.11,,,,,,,,,,,2.5
2868.17,,,,,,,,,2.0,,
2868.18,,,,,,,,1.8,,,
2868.39,,,,,,,,,,2.2,
2868.45,,,,,,,,,,,2.5
2868.5,,,,,,,,,2.0,,
2868.51,,,,,,,,1.8,,,
2868.72,,,,,,,,,,2.2,
2868.78,,,,,,,,,,,2.5
2868.84,,,,,,,,,2.0,,
2868.85,,,,,,,,1.8,,,
2869.05,,,,,,,,,,2.2,
2869.12,,,,,,,,,,,2.5
2869.18,,,,,,,,1.8,,,
2869.18,,,,,,,,,2.0,,
2869.39,,,,,,,,,,2.2,
2869.45,,,,,,,,,,,2.5
2869.51,,,,,,,,1.8,,,
2869.51,,,,,,,,,2.0,,
2869.72,,,,,,,,,,2.2,
2869.78,,,,,,,,,,,2.5
2869.84,,,,,,,,,2.0,,
2869.85,,,,,,,,1.8,,,
2870.05,,,,,,,,,,2.2,
2870.12,,,,,,,,,,,2.5
2870.17,,,,,,,,,2.0,,
2870.18,,,,,,,,1.8,,,
2870.39,,,,,,,,,,2.2,
2870.45,,,,,,,,,,,2.5
2870.51,,,,,,,,1.8,,,
2870.51,,,,,,,,,2.0,,
2870.72,,,,,,,,,,2.2,
2870.79,,,,,,,,,,,2.5
2870.84,,,,,,,,,2.0,,
2870.85,,,,,,,,1.8,,,
2871.05,,,,,,,,,,2.2,
2871.12,,,,,,,,,,,2.5
2871.17,,,,,,,,,2.0,,
2871.18,,,,,,,,1.8,,,
2871.39,,,,,,,,,,2.2,
2871.45,,,,,,,,,,,2.5
2871.51,,,,,,,,,2.0,,
2871.52,,,,,,,,1.8,,,
2871.72,,,,,,,,,,2.2,
2871.79,,,,,,,,,,,2.5
2871.84,,,,,,,,,2.0,,
2871.85,,,,,,,,1.8,,,
2872.05,,,,,,,,,,2.2,
2872.12,,,,,,,,,,,2.5
2872.17,,,,,,,,,2.0,,
2872.19,,,,,,,,1.8,,,
2872.39,,,,,,,,,,2.2,
2872.45,,,,,,,,,,,2.5
2872.51,,,,,,,,,2.0,,
2872.52,,,,,,,,1.8,,,
2872.72,,,,,,,,,,2.2,
2872.79,,,,,,,,,,,2.5
2872.84,,,,,,,,,2.0,,
2872.86,,,,,,,,1.8,,,
2873.05,,,,,,,,,,2.2,
2873.12,,,,,,,,,,,2.5
2873.17,,,,,,,,,2.0,,
2873.19,,,,,,,,1.8,,,
2873.39,,,,,,,,,,2.2,
2873.45,,,,,,,,,,,2.5
2873.51,,,,,,,,,2.0,,
2873.52,,,,,,,,1.8,,,
2873.72,,,,,,,,,,2.2,
2873.79,,,,,,,,,,,2.5
2873.84,,,,,,,,,2.0,,
2873.86,,,,,,,,1.8,,,
2874.06,,,,,,,,,,2.2,
2874.12,,,,,,,,,,,2.5
2874.17,,,,,,,,,2.0,,
2874.19,,,,,,,,1.8,,,
2874.39,,,,,,,,,,2.2,
2874.46,,,,,,,,,,,2.5
2874.51,,,,,,,,,2.0,,
2874.52,,,,,,,,1.8,,,
2874.72,,,,,,,,,,2.2,
2874.79,,,,,,,,,,,2.5
2874.84,,,,,,,,,2.0,,
2874.86,,,,,,,,1.8,,,
2875.06,,,,,,,,,,2.2,
2875.13,,,,,,,,,,,2.5
2875.18,,,,,,,,,2.0,,
2875.19,,,,,,,,1.8,,,
2875.39,,,,,,,,,,2.2,
2875.46,,,,,,,,,,,2.5
2875.51,,,,,,,,,2.0,,
2875.53,,,,,,,,1.8,,,
2875.72,,,,,,,,,,2.2,
2875.79,,,,,,,,,,,2.5
2875.85,,,,,,,,,2.0,,
2875.86,,,,,,,,1.8,,,
2876.06,,,,,,,,,,2.2,
2876.13,,,,,,,,,,,2.5
2876.18,,,,,,,,,2.0,,
2876.19,,,,,,,,1.8,,,
2876.39,,,,,,,,,,2.2,
2876.46,,,,,,,,,,,2.5
2876.51,,,,,,,,,2.0,,
2876.53,,,,,,,,1.8,,,
2876.73,,,,,,,,,,2.2,
2876.79,,,,,,,,,,,2.5
2876.85,,,,,,,,,2.0,,
2876.86,,,,,,,,1.8,,,
2877.06,,,,,,,,,,2.2,
2877.13,,,,,,,,,,,2.5
2877.18,,,,,,,,,2.0,,
2877.19,,,,,,,,1.8,,,
2877.39,,,,,,,,,,2.2,
2877.46,,,,,,,,,,,2.5
2877.51,,,,,,,,,2.0,,
2877.53,,,,,,,,1.8,,,
2877.73,,,,,,,,,,2.2,
2877.79,,,,,,,,,,,2.5
2877.85,,,,,,,,,2.0,,
2877.86,,,,,,,,1.8,,,
2878.07,,,,,,,,,,2.2,
2878.13,,,,,,,,,,,2.5
2878.18,,,,,,,,,2.0,,
2878.19,,,,,,,,1.8,,,
2878.4,,,,,,,,,,2.2,
2878.46,,,,,,,,,,,2.5
2878.51,,,,,,,,,2.0,,
2878.53,,,,,,,,1.8,,,
2878.73,,,,,,,,,,2.2,
2878.79,,,,,,,,,,,2.5
2878.85,,,,,,,,,2.0,,
2878.86,,,,,,,,1.8,,,
2879.07,,,,,,,,,,2.2,
2879.13,,,,,,,,,,,2.5
2879.18,,,,,,,,,2.0,,
2879.19,,,,,,,,1.8,,,
2879.4,,,,,,,,,,2.2,
2879.46,,,,,,,,,,,2.5
2879.51,,,,,,,,,2.0,,
2879.53,,,,,,,,1.8,,,
2879.73,,,,,,,,,,2.2,
2879.79,,,,,,,,,,,2.5
2879.85,,,,,,,,,2.0,,
2879.86,,,,,,,,1.8,,,
2880.07,,,,,,,,,,2.2,
2880.12,,,,,,,,,,,2.5
2880.18,,,,,,,,,2.0,,
2880.19,,,,,,,,1.8,,,
2880.4,,,,,,,,,,2.2,
2880.46,,,,,,,,,,,2.5
2880.51,,,,,,,,,2.0,,
2880.53,,,,,,,,1.8,,,
2880.73,,,,,,,,,,2.2,
2880.79,,,,,,,,,,,2.5
2880.85,,,,,,,,,2.0,,
2880.86,,,,,,,,1.8,,,
2881.07,,,,,,,,,,2.2,
2881.13,,,,,,,,,,,2.5
2881.18,,,,,,,,,2.0,,
2881.19,,,,,,,,1.8,,,
2881.4,,,,,,,,,,2.2,
2881.46,,,,,,,,,,,2.5
2881.52,,,,,,,,,2.0,,
2881.53,,,,,,,,1.8,,,
2881.74,,,,,,,,,,2.2,
2881.79,,,,,,,,,,,2.5
2881.85,,,,,,,,,2.0,,
2881.86,,,,,,,,1.8,,,
2882.07,,,,,,,,,,2.2,
2882.13,,,,,,,,,,,2.5
2882.19,,,,,,,,,2.0,,
2882.2,,,,,,,,1.8,,,
2882.41,,,,,,,,,,2.2,
2882.46,,,,,,,,,,,2.5
2882.52,,,,,,,,,2.0,,
2882.53,,,,,,,,1.8,,,
2882.74,,,,,,,,,,2.2,
2882.8,,,,,,,,,,,2.5
2882.85,,,,,,,,,2.0,,
2882.86,,,,,,,,1.8,,,
2883.07,,,,,,,,,,2.2,
2883.13,,,,,,,,,,,2.5
2883.19,,,,,,,,,2.0,,
2883.2,,,,,,,,1.8,,,
2883.41,,,,,,,,,,2.2,
2883.46,,,,,,,,,,,2.5
2883.52,,,,,,,,,2.0,,
2883.53,,,,,,,,1.8,,,
2883.74,,,,,,,,,,2.2,
2883.8,,,,,,,,,,,2.5
2883.85,,,,,,,,,2.0,,
2883.87,,,,,,,,1.8,,,
2884.07,,,,,,,,,,2.2,
2884.13,,,,,,,,,,,2.5
2884.19,,,,,,,,,2.0,,
2884.2,,,,,,,,1.8,,,
2884.41,,,,,,,,,,2.2,
2884.46,,,,,,,,,,,2.5
2884.52,,,,,,,,,2.0,,
2884.53,,,,,,,,1.8,,,
2884.74,,,,,,,,,,2.2,
2884.8,,,,,,,,,,,2.5
2884.85,,,,,,,,,2.0,,
2884.87,,,,,,,,1.8,,,
2885.07,,,,,,,,,,2.2,
2885.13,,,,,,,,,,,2.5
2885.19,,,,,,,,,2.0,,
2885.2,,,,,,,,1.8,,,
2885.41,,,,,,,,,,2.2,
2885.46,,,,,,,,,,,2.5
2885.52,,,,,,,,,2.0,,
2885.53,,,,,,,,1.8,,,
2885.75,,,,,,,,,,2.2,
2885.8,,,,,,,,,,,2.5
2885.86,,,,,,,,,2.0,,
2885.87,,,,,,,,1.8,,,
2886.08,,,,,,,,,,2.2,
2886.13,,,,,,,,,,,2.5
2886.19,,,,,,,,,2.0,,
2886.2,,,,,,,,1.8,,,
2886.42,,,,,,,,,,2.2,
2886.47,,,,,,,,,,,2.5
2886.53,,,,,,,,1.8,,,
2886.53,,,,,,,,,2.0,,
2886.75,,,,,,,,,,2.2,
2886.8,,,,,,,,,,,2.5
2886.86,,,,,,,,,2.0,,
2886.87,,,,,,,,1.8,,,
2887.08,,,,,,,,,,2.2,
2887.14,,,,,,,,,,,2.5
2887.19,,,,,,,,,2.0,,
2887.2,,,,,,,,1.8,,,
2887.42,,,,,,,,,,2.2,
2887.47,,,,,,,,,,,2.5
2887.53,,,,,,,,,2.0,,
2887.54,,,,,,,,1.8,,,
2887.75,,,,,,,,,,2.2,
2887.8,,,,,,,,,,,2.5
2887.86,,,,,,,,,2.0,,
2887.87,,,,,,,,1.8,,,
2888.08,,,,,,,,,,2.2,
2888.14,,,,,,,,,,,2.5
2888.19,,,,,,,,,2.0,,
2888.2,,,,,,,,1.8,,,
2888.42,,,,,,,,,,2.2,
2888.47,,,,,,,,,,,2.5
2888.53,,,,,,,,,2.0,,
2888.54,,,,,,,,1.8,,,
2888.75,,,,,,,,,,2.2,
2888.8,,,,,,,,,,,2.5
2888.86,,,,,,,,,2.0,,
2888.87,,,,,,,,1.8,,,
2889.08,,,,,,,,,,2.2,
2889.14,,,,,,,,,,,2.5
2889.19,,,,,,,,,2.0,,
2889.2,,,,,,,,1.8,,,
2889.42,,,,,,,,,,2.2,
2889.47,,,,,,,,,,,2.5
2889.53,,,,,,,,,2.0,,
2889.54,,,,,,,,1.8,,,
2889.75,,,,,,,,,,2.2,
2889.8,,,,,,,,,,,2.5
2889.86,,,,,,,,,2.0,,
2889.87,,,,,,,,1.8,,,
2890.09,,,,,,,,,,2.2,
2890.14,,,,,,,,,,,2.5
2890.19,,,,,,,,,2.0,,
2890.2,,,,,,,,1.8,,,
2890.42,,,,,,,,,,2.2,
2890.47,,,,,,,,,,,2.5
2890.53,,,,,,,,,2.0,,
2890.54,,,,,,,,1.8,,,
2890.75,,,,,,,,,,2.2,
2890.81,,,,,,,,,,,2.5
2890.86,,,,,,,,,2.0,,
2890.87,,,,,,,,1.8,,,
2891.09,,,,,,,,,,2.2,
2891.14,,,,,,,,,,,2.5
2891.2,,,,,,,,,2.0,,
2891.21,,,,,,,,1.8,,,
2891.42,,,,,,,,,,2.2,
2891.47,,,,,,,,,,,2.5
2891.53,,,,,,,,,2.0,,
2891.54,,,,,,,,1.8,,,
2891.75,,,,,,,,,,2.2,
2891.81,,,,,,,,,,,2.5
2891.86,,,,,,,,,2.0,,
2891.87,,,,,,,,1.8,,,
2892.09,,,,,,,,,,2.2,
2892.14,,,,,,,,,,,2.5
2892.2,,,,,,,,,2.0,,
2892.21,,,,,,,,1.8,,,
2892.42,,,,,,,,,,2.2,
2892.48,,,,,,,,,,,2.5
2892.53,,,,,,,,,2.0,,
2892.54,,,,,,,,1.8,,,
2892.75,,,,,,,,,,2.2,
2892.81,,,,,,,,,,,2.5
2892.87,,,,,,,,1.8,,,
2892.87,,,,,,,,,2.0,,
2893.09,,,,,,,,,,2.2,
2893.14,,,,,,,,,,,2.5
2893.2,,,,,,,,1.8,,,
2893.2,,,,,,,,,2.0,,
2893.42,,,,,,,,,,2.2,
2893.48,,,,,,,,,,,2.5
2893.53,,,,,,,,,2.0,,
2893.54,,,,,,,,1.8,,,
2893.76,,,,,,,,,,2.2,
2893.81,,,,,,,,,,,2.5
2893.87,,,,,,,,1.8,,,
2893.87,,,,,,,,,2.0,,
2894.09,,,,,,,,,,2.2,
2894.14,,,,,,,,,,,2.5
2894.2,,,,,,,,1.8,,,
2894.2,,,,,,,,,2.0,,
2894.42,,,,,,,,,,2.2,
2894.48,,,,,,,,,,,2.5
2894.53,,,,,,,,1.8,,,
2894.53,,,,,,,,,2.0,,
2894.76,,,,,,,,,,2.2,
2894.81,,,,,,,,,,,2.5
2894.86,,,,,,,,1.8,,,
2894.87,,,,,,,,,2.0,,
2895.09,,,,,,,,,,2.2,
2895.14,,,,,,,,,,,2.5
2895.2,,,,,,,,1.8,,,
2895.2,,,,,,,,,2.0,,
2895.42,,,,,,,,,,2.2,
2895.48,,,,,,,,,,,2.5
2895.53,,,,,,,,1.8,,,
2895.53,,,,,,,,,2.0,,
2895.76,,,,,,,,,,2.2,
2895.81,,,,,,,,,,,2.5
2895.86,,,,,,,,1.8,,,
2895.87,,,,,,,,,2.0,,
2896.09,,,,,,,,,,2.2,
2896.14,,,,,,,,,,,2.5
2896.19,,,,,,,,1.8,,,
2896.2,,,,,,,,,2.0,,
2896.43,,,,,,,,,,2.2,
2896.48,,,,,,,,,,,2.5
2896.52,,,,,,,,1.8,,,
2896.53,,,,,,,,,2.0,,
2896.76,,,,,,,,,,2.2,
2896.81,,,,,,,,,,,2.5
2896.86,,,,,,,,1.8,,,
2896.87,,,,,,,,,2.0,,
2897.09,,,,,,,,,,2.2,
2897.14,,,,,,,,,,,2.5
2897.19,,,,,,,,1.8,,,
2897.2,,,,,,,,,2.0,,
2897.43,,,,,,,,,,2.2,
2897.48,,,,,,,,,,,2.5
2897.52,,,,,,,,1.8,,,
2897.53,,,,,,,,,2.0,,
2897.76,,,,,,,,,,2.2,
2897.81,,,,,,,,,,,2.5
2897.85,,,,,,,,1.8,,,
2897.87,,,,,,,,,2.0,,
2898.09,,,,,,,,,,2.2,
2898.14,,,,,,,,,,,2.5
2898.18,,,,,,,,1.8,,,
2898.2,,,,,,,,,2.0,,
2898.43,,,,,,,,,,2.2,
2898.48,,,,,,,,,,,2.5
2898.52,,,,,,,,1.8,,,
2898.54,,,,,,,,,2.0,,
2898.76,,,,,,,,,,2.2,
2898.81,,,,,,,,,,,2.5
2898.85,,,,,,,,1.8,,,
2898.87,,,,,,,,,2.0,,
2899.09,,,,,,,,,,2.2,
2899.15,,,,,,,,,,,2.5
2899.18,,,,,,,,1.8,,,
2899.21,,,,,,,,,2.0,,
2899.43,,,,,,,,,,2.2,
2899.48,,,,,,,,,,,2.5
2899.52,,,,,,,,1.8,,,
2899.54,,,,,,,,,2.0,,
2899.76,,,,,,,,,,2.2,
2899.82,,,,,,,,,,,2.5
2899.85,,,,,,,,1.8,,,
2899.87,,,,,,,,,2.0,,
2900.09,,,,,,,,,,2.2,
2900.15,,,,,,,,,,,2.5
2900.18,,,,,,,,1.8,,,
2900.21,,,,,,,,,2.0,,
2900.43,,,,,,,,,,2.2,
2900.48,,,,,,,,,,,2.5
2900.51,,,,,,,,1.8,,,
2900.54,,,,,,,,,2.0,,
2900.77,,,,,,,,,,2.2,
2900.82,,,,,,,,,,,2.5
2900.84,,,,,,,,1.8,,,
2900.87,,,,,,,,,2.0,,
2901.1,,,,,,,,,,2.2,
2901.15,,,,,,,,,,,2.5
2901.18,,,,,,,,1.8,,,
2901.21,,,,,,,,,2.0,,
2901.43,,,,,,,,,,2.2,
2901.49,,,,,,,,,,,2.5
2901.51,,,,,,,,1.8,,,
2901.54,,,,,,,,,2.0,,
2901.77,,,,,,,,,,2.2,
2901.82,,,,,,,,,,,2.5
2901.84,,,,,,,,1.8,,,
2901.87,,,,,,,,,2.0,,
2902.1,,,,,,,,,,2.2,
2902.15,,,,,,,,,,,2.5
2902.18,,,,,,,,1.8,,,
2902.21,,,,,,,,,2.0,,
2902.43,,,,,,,,,,2.2,
2902.49,,,,,,,,,,,2.5
2902.51,,,,,,,,1.8,,,
2902.54,,,,,,,,,2.0,,
2902.77,,,,,,,,,,2.2,
2902.82,,,,,,,,,,,2.5
2902.84,,,,,,,,1.8,,,
2902.87,,,,,,,,,2.0,,
2903.1,,,,,,,,,,2.2,
2903.15,,,,,,,,,,,2.5
2903.17,,,,,,,,1.8,,,
2903.21,,,,,,,,,2.0,,
2903.43,,,,,,,,,,2.2,
2903.49,,,,,,,,,,,2.5
2903.51,,,,,,,,1.8,,,
2903.54,,,,,,,,,2.0,,
2903.77,,,,,,,,,,2.2,
2903.82,,,,,,,,,,,2.5
2903.84,,,,,,,,1.8,,,
2903.87,,,,,,,,,2.0,,
2904.1,,,,,,,,,,2.2,
2904.15,,,,,,,,,,,2.5
2904.17,,,,,,,,1.8,,,
2904.21,,,,,,,,,2.0,,
2904.44,,,,,,,,,,2.2,
2904.49,,,,,,,,,,,2.5
2904.5,,,,,,,,1.8,,,
2904.54,,,,,,,,,2.0,,
2904.77,,,,,,,,,,2.2,
2904.82,,,,,,,,,,,2.5
2904.84,,,,,,,,1.8,,,
2904.88,,,,,,,,,2.0,,
2905.1,,,,,,,,,,2.2,
2905.16,,,,,,,,,,,2.5
2905.17,,,,,,,,1.8,,,
2905.21,,,,,,,,,2.0,,
2905.44,,,,,,,,,,2.2,
2905.49,,,,,,,,,,,2.5
2905.5,,,,,,,,1.8,,,
2905.55,,,,,,,,,2.0,,
2905.77,,,,,,,,,,2.2,
2905.82,,,,,,,,,,,2.5
2905.83,,,,,,,,1.8,,,
2905.88,,,,,,,,,2.0,,
2906.1,,,,,,,,,,2.2,
2906.16,,,,,,,,1.8,,,
2906.16,,,,,,,,,,,2.5
2906.21,,,,,,,,,2.0,,
2906.44,,,,,,,,,,2.2,
2906.49,,,,,,,,,,,2.5
2906.5,,,,,,,,1.8,,,
2906.55,,,,,,,,,2.0,,
2906.77,,,,,,,,,,2.2,
2906.82,,,,,,,,,,,2.5
2906.83,,,,,,,,1.8,,,
2906.88,,,,,,,,,2.0,,
2907.11,,,,,,,,,,2.2,
2907.16,,,,,,,,1.8,,,
2907.16,,,,,,,,,,,2.5
2907.21,,,,,,,,,2.0,,
2907.44,,,,,,,,,,2.2,
2907.49,,,,,,,,,,,2.5
2907.5,,,,,,,,1.8,,,
2907.55,,,,,,,,,2.0,,
2907.77,,,,,,,,,,2.2,
2907.82,,,,,,,,,,,2.5
2907.83,,,,,,,,1.8,,,
2907.88,,,,,,,,,2.0,,
2908.11,,,,,,,,,,2.2,
2908.15,,,,,,,,,,,2.5
2908.16,,,,,,,,1.8,,,
2908.21,,,,,,,,,2.0,,
2908.44,,,,,,,,,,2.2,
2908.48,,,,,,,,,,,2.5
2908.5,,,,,,,,1.8,,,
2908.55,,,,,,,,,2.0,,
2908.77,,,,,,,,,,2.2,
2908.82,,,,,,,,,,,2.5
2908.83,,,,,,,,1.8,,,
2908.88,,,,,,,,,2.0,,
2909.11,,,,,,,,,,2.2,
2909.15,,,,,,,,,,,2.5
2909.17,,,,,,,,1.8,,,
2909.22,,,,,,,,,2.0,,
2909.44,,,,,,,,,,2.2,
2909.49,,,,,,,,,,,2.5
2909.5,,,,,,,,1.8,,,
2909.55,,,,,,,,,2.0,,
2909.77,,,,,,,,,,2.2,
2909.82,,,,,,,,,,,2.5
2909.84,,,,,,,,1.8,,,
2909.89,,,,,,,,,2.0,,
2910.11,,,,,,,,,,2.2,
2910.16,,,,,,,,,,,2.5
2910.17,,,,,,,,1.8,,,
2910.22,,,,,,,,,2.0,,
2910.44,,,,,,,,,,2.2,
2910.49,,,,,,,,,,,2.5
2910.5,,,,,,,,1.8,,,
2910.55,,,,,,,,,2.0,,
2910.77,,,,,,,,,,2.2,
2910.82,,,,,,,,,,,2.5
2910.84,,,,,,,,1.8,,,
2910.89,,,,,,,,,2.0,,
2911.11,,,,,,,,,,2.2,
2911.16,,,,,,,,,,,2.5
2911.17,,,,,,,,1.8,,,
2911.22,,,,,,,,,2.0,,
2911.44,,,,,,,,,,2.2,
2911.49,,,,,,,,,,,2.5
2911.5,,,,,,,,1.8,,,
2911.55,,,,,,,,,2.0,,
2911.77,,,,,,,,,,2.2,
2911.82,,,,,,,,,,,2.5
2911.84,,,,,,,,1.8,,,
2911.89,,,,,,,,,2.0,,
2912.11,,,,,,,,,,2.2,
2912.16,,,,,,,,,,,2.5
2912.17,,,,,,,,1.8,,,
2912.22,,,,,,,,,2.0,,
2912.44,,,,,,,,,,2.2,
2912.49,,,,,,,,,,,2.5
2912.5,,,,,,,,1.8,,,
2912.55,,,,,,,,,2.0,,
2912.78,,,,,,,,,,2.2,
2912.82,,,,,,,,,,,2.5
2912.84,,,,,,,,1.8,,,
2912.89,,,,,,,,,2.0,,
2913.11,,,,,,,,,,2.2,
2913.16,,,,,,,,,,,2.5
2913.17,,,,,,,,1.8,,,
2913.22,,,,,,,,,2.0,,
2913.44,,,,,,,,,,2.2,
2913.49,,,,,,,,,,,2.5
2913.51,,,,,,,,1.8,,,
2913.56,,,,,,,,,2.0,,
2913.78,,,,,,,,,,2.2,
2913.82,,,,,,,,,,,2.5
2913.84,,,,,,,,1.8,,,
2913.89,,,,,,,,,2.0,,
2914.11,,,,,,,,,,2.2,
2914.16,,,,,,,,,,,2.5
2914.18,,,,,,,,1.8,,,
2914.22,,,,,,,,,2.0,,
2914.44,,,,,,,,,,2.2,
2914.49,,,,,,,,,,,2.5
2914.51,,,,,,,,1.8,,,
2914.56,,,,,,,,,2.0,,
2914.78,,,,,,,,,,2.2,
2914.82,,,,,,,,,,,2.5
2914.84,,,,,,,,1.8,,,
2914.89,,,,,,,,,2.0,,
2915.11,,,,,,,,,,2.2,
2915.16,,,,,,,,,,,2.5
2915.18,,,,,,,,1.8,,,
2915.23,,,,,,,,,2.0,,
2915.44,,,,,,,,,,2.2,
2915.49,,,,,,,,,,,2.5
2915.51,,,,,,,,1.8,,,
2915.56,,,,,,,,,2.0,,
2915.78,,,,,,,,,,2.2,
2915.83,,,,,,,,,,,2.5
2915.84,,,,,,,,1.8,,,
2915.89,,,,,,,,,2.0,,
